test/reward_compute_count,stats_o/mean,test/ag_g_dist,test/episode,test/mean_Q,test/success_rate,train/episode,stats_o/std,stats_g/std,train/reward_compute_count,epoch,stats_g/mean,train/critic_loss,train/success_rate
0.03666666666666667,0.1804403,0.22491516,585000.0,0.37635717,0.9854617,0.22005337,0.075,-11.206531,11700.0,0.49573973,116,117000.0,2340.0,,,,,,,,,,,,,,
0.03333333333333333,0.18039916,0.22486313,590000.0,0.3764201,0.98592997,0.36723068,0.16666666666666666,-10.155445,11800.0,0.45916322,117,118000.0,2360.0,,,,,,,,,,,,,,
0.03333333333333333,0.18036695,0.22482252,595000.0,0.3764058,0.9863804,0.29807538,0.10833333333333334,-10.257968,11900.0,0.4793441,118,119000.0,2380.0,,,,,,,,,,,,,,
0.03333333333333333,0.18035714,0.22479145,600000.0,0.37638903,0.9868571,0.27807987,0.13333333333333333,-8.551904,12000.0,0.43803608,119,120000.0,2400.0,,,,,,,,,,,,,,
0.028333333333333332,0.18037386,0.22474937,605000.0,0.37644935,0.98724717,0.5136006,0.09166666666666667,-9.938482,12100.0,0.4490751,120,121000.0,2420.0,,,,,,,,,,,,,,
0.03,0.18038456,0.2247184,610000.0,0.3764808,0.9876487,0.2830156,0.09166666666666667,-8.933312,12200.0,0.39155224,121,122000.0,2440.0,,,,,,,,,,,,,,
0.03333333333333333,0.1803511,0.22469912,615000.0,0.37644753,0.98809266,0.2573016,0.15833333333333333,-9.273304,12300.0,0.44295827,122,123000.0,2460.0,,,,,,,,,,,,,,
0.03166666666666667,0.18034424,0.22464335,620000.0,0.3765023,0.9885182,0.32756826,0.17500000000000002,-8.643411,12400.0,0.41747177,123,124000.0,2480.0,,,,,,,,,,,,,,
0.03166666666666667,0.18035388,0.2246118,625000.0,0.37653503,0.9889882,0.24990189,0.06666666666666667,-9.479078,12500.0,0.46721432,124,125000.0,2500.0,,,,,,,,,,,,,,
0.04,0.18034385,0.22460683,630000.0,0.37658122,0.98939854,0.31766644,0.14166666666666666,-8.882039,12600.0,0.46228084,125,126000.0,2520.0,,,,,,,,,,,,,,
0.03333333333333333,0.18033387,0.22459625,635000.0,0.37658504,0.9898072,0.22299962,0.15,-10.501854,12700.0,0.5201962,126,127000.0,2540.0,,,,,,,,,,,,,,
0.035,0.1803052,0.22458513,640000.0,0.3765762,0.9901848,0.31842968,0.08333333333333333,-8.938905,12800.0,0.42041126,127,128000.0,2560.0,,,,,,,,,,,,,,
